2012-04-08 09:09:36 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:09:39 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:09:59 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:10:01 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:10:04 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:10:16 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:10:26 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:12:03 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:12:06 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:18:43 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:18:53 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:19:19 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:19:38 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:20:00 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:20:07 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:20:16 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:20:24 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:21:14 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:22:08 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:22:18 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:22:35 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:24:51 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:24:58 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:24:59 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:28:12 Debug: Notice (8): Undefined variable: username in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 49]
2012-04-08 09:28:55 Debug: Notice (8): Undefined property: AuthComponent::$User in [C:\xampp\htdocs\meroticket\app\app_controller.php, line 38]
2012-04-08 09:31:02 Debug: Notice (8): Undefined property: AuthComponent::$User in [C:\xampp\htdocs\meroticket\app\app_controller.php, line 38]
2012-04-08 09:32:17 Debug: Notice (8): Undefined property: AuthComponent::$User in [C:\xampp\htdocs\meroticket\app\app_controller.php, line 38]
2012-04-08 09:32:51 Debug: Notice (8): Undefined property: AuthComponent::$User in [C:\xampp\htdocs\meroticket\app\app_controller.php, line 38]
2012-04-08 09:39:50 Debug: Notice (8): Undefined index: u_Fname in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 49]
2012-04-08 09:43:22 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
